700.0334,701.9619,703.8903,705.8188,707.7473,709.6757,711.6042,713.5327,715.4611,717.3896,719.3181,721.2465,723.175,725.1035,727.0319,728.9604,730.8889,732.8173,734.7458,736.6743,738.6027,740.5312,742.4597,744.3881,746.3166,748.2451,750.1735,752.102,754.0305,755.9589,757.8874,759.8159,761.7443,763.6728,765.6013,767.5297,769.4582,771.3867,773.3151,775.2436,777.1721,779.1005,781.029,782.9575,784.8859,786.8144,788.7429,790.6713,792.5998,794.5283,796.4567,798.3852,800.3137,802.2421,804.1706,806.0991,808.0275,809.956,811.8845,813.8129,815.7414,817.6699,819.5983,821.5268,823.4553,825.3837,827.3122,829.2407,831.1691,833.0976,835.0261,836.9545,838.883,840.8115,842.7399,844.6684,846.5969,848.5253,850.4538,852.3823,854.3107,856.2392,858.1677,860.0961,862.0246,863.9531,865.8815,867.81,869.7385,871.6669,873.5954,875.5239,877.4523,879.3808,881.3093,883.2377,885.1662,887.0947,889.0231,890.9516,892.8801,894.8085,896.737,898.6655,900.5939,902.5224,904.4509,906.3793,908.3078,910.2363,912.1647,914.0932,916.0217,917.9501,919.8786,921.8071,923.7355,925.664,927.5925,929.5209,931.4494,933.3779,935.3063,937.2348,939.1633,941.0917,943.0202,944.9487,946.8771,948.8056,950.7341,952.6625,954.591,956.5195,958.4479,960.3764,962.3049,964.2333,966.1618,968.0903,970.0187,971.9472,973.8757,975.8041,977.7326,979.6611,981.5895,983.518,985.4465,987.3749,989.3034,991.2319,993.1603,995.0888,997.0173,998.9457,1000.874,1002.803,1004.731,1006.66,1008.588,1010.517,1012.445,1014.373,1016.302,1018.23,1020.159,1022.087,1024.016,1025.944,1027.873,1029.801,1031.73,1033.658,1035.587,1037.515,1039.443,1041.372,1043.3,1045.229,1047.157,1049.086,1051.014,1052.943,1054.871,1056.8,1058.728,1060.657,1062.585,1064.514,1066.442,1068.37,1070.299,1072.227,1074.156,1076.084,1078.013,1079.941,1081.87,1083.798,1085.727,1087.655,1089.584,1091.512,1093.441,1095.369,1097.297,1099.226,1101.154,1103.083,1105.011,1106.94,1108.868,1110.797,1112.725,1114.654,1116.582,1118.511,1120.439,1122.368,1124.296,1126.224,1128.153,1130.081,1132.01,1133.938,1135.867,1137.795,1139.724,1141.652,1143.581,1145.509,1147.438,1149.366,1151.295,1153.223,1155.151,1157.08,1159.008,1160.937,1162.865,1164.794,1166.722,1168.651,1170.579,1172.508,1174.436,1176.365,1178.293,1180.222,1182.15,1184.078,1186.007,1187.935,1189.864,1191.792,1193.721,1195.649,1197.578,1199.506,1201.435,1203.363,1205.292,1207.22,1209.149,1211.077,1213.005,1214.934,1216.862,1218.791,1220.719,1222.648,1224.576,1226.505,1228.433,1230.362,1232.29,1234.219,1236.147,1238.076,1240.004,1241.932,1243.861,1245.789,1247.718,1249.646,1251.575,1253.503,1255.432,1257.36,1259.289,1261.217,1263.146,1265.074,1267.003,1268.931,1270.859,1272.788,1274.716,1276.645,1278.573,1280.502,1282.43,1284.359,1286.287,1288.216,1290.144,1292.073,1294.001,1295.93,1297.858,1299.786,1301.715,1303.643,1305.572,1307.5,1309.429,1311.357,1313.286,1315.214,1317.143,1319.071,1321.0,1322.928,1324.857,1326.785,1328.714,1330.642,1332.57,1334.499,1336.427,1338.356,1340.284,1342.213,1344.141,1346.07,1347.998,1349.927,1351.855,1353.784,1355.712,1357.641,1359.569,1361.497,1363.426,1365.354,1367.283,1369.211,1371.14,1373.068,1374.997,1376.925,1378.854,1380.782,1382.711,1384.639,1386.568,1388.496,1390.424,1392.353,1394.281,1396.21,1398.138,1400.067,1401.995,1403.924,1405.852,1407.781,1409.709,1411.638,1413.566,1415.495,1417.423,1419.351,1421.28,1423.208,1425.137,1427.065,1428.994,1430.922,1432.851,1434.779,1436.708,1438.636,1440.565,1442.493,1444.422,1446.35,1448.278,1450.207,1452.135,1454.064,1455.992,1457.921,1459.849,1461.778,1463.706,1465.635,1467.563,1469.492,1471.42,1473.349,1475.277,1477.205,1479.134,1481.062,1482.991,1484.919,1486.848,1488.776,1490.705,1492.633,1494.562,1496.49,1498.419,1500.347,1502.276,1504.204,1506.132,1508.061,1509.989,1511.918,1513.846,1515.775,1517.703,1519.632,1521.56,1523.489,1525.417,1527.346,1529.274,1531.203,1533.131,1535.059,1536.988,1538.916,1540.845,1542.773,1544.702,1546.63,1548.559,1550.487,1552.416,1554.344,1556.273,1558.201,1560.13,1562.058,1563.986,1565.915,1567.843,1569.772,1571.7,1573.629,1575.557,1577.486,1579.414,1581.343,1583.271,1585.2,1587.128,1589.057,1590.985,1592.913,1594.842,1596.77,1598.699,1600.627,1602.556,1604.484,1606.413,1608.341,1610.27,1612.198,1614.127,1616.055,1617.984,1619.912,1621.84,1623.769,1625.697,1627.626,1629.554,1631.483,1633.411,1635.34,1637.268,1639.197,1641.125,1643.054,1644.982,1646.911,1648.839,1650.767,1652.696,1654.624,1656.553,1658.481,1660.41,1662.338,1664.267,1666.195,1668.124,1670.052,1671.981,1673.909,1675.838,1677.766,1679.694,1681.623,1683.551,1685.48,1687.408,1689.337,1691.265,1693.194,1695.122,1697.051,1698.979,1700.908,1702.836,1704.765,1706.693,1708.621,1710.55,1712.478,1714.407,1716.335,1718.264,1720.192,1722.121,1724.049,1725.978,1727.906,1729.835,1731.763,1733.692,1735.62,1737.548,1739.477,1741.405,1743.334,1745.262,1747.191,1749.119,1751.048,1752.976,1754.905,1756.833,1758.762,1760.69,1762.619,1764.547,1766.475,1768.404,1770.332,1772.261,1774.189,1776.118,1778.046,1779.975,1781.903,1783.832,1785.76,1787.689,1789.617,1791.546,1793.474,1795.402,1797.331,1799.259,1801.188,1803.116,1805.045,1806.973,1808.902,1810.83,1812.759,1814.687,1816.616,1818.544,1820.473,1822.401,1824.329,1826.258,1828.186,1830.115,1832.043,1833.972,1835.9,1837.829,1839.757,1841.686,1843.614,1845.543,1847.471,1849.4,1851.328,1853.256,1855.185,1857.113,1859.042,1860.97,1862.899,1864.827,1866.756,1868.684,1870.613,1872.541,1874.47,1876.398,1878.327,1880.255,1882.183,1884.112,1886.04,1887.969,1889.897,1891.826,1893.754,1895.683,1897.611,1899.54,1901.468,1903.397,1905.325,1907.254,1909.182,1911.11,1913.039,1914.967,1916.896,1918.824,1920.753,1922.681,1924.61,1926.538,1928.467,1930.395,1932.324,1934.252,1936.181,1938.109,1940.037,1941.966,1943.894,1945.823,1947.751,1949.68,1951.608,1953.537,1955.465,1957.394,1959.322,1961.251,1963.179,1965.108,1967.036,1968.964,1970.893,1972.821,1974.75,1976.678,1978.607,1980.535,1982.464,1984.392,1986.321,1988.249,1990.178,1992.106,1994.035,1995.963,1997.891,1999.82,2001.748,2003.677,2005.605,2007.534,2009.462,2011.391,2013.319,2015.248,2017.176,2019.105,2021.033,2022.962,2024.89,2026.818,2028.747,2030.675,2032.604,2034.532,2036.461,2038.389,2040.318,2042.246,2044.175,2046.103,2048.031,2049.96,2051.888,2053.817,2055.745,2057.674,2059.602,2061.531,2063.459,2065.388,2067.316,2069.245,2071.173,2073.102,2075.03,2076.958,2078.887,2080.815,2082.744,2084.672,2086.601,2088.529,2090.458,2092.386,2094.315,2096.243,2098.172,2100.1,2102.029,2103.957,2105.885,2107.814,2109.742,2111.671,2113.599,2115.528,2117.456,2119.385,2121.313,2123.242,2125.17,2127.099,2129.027,2130.956,2132.884,2134.813,2136.741,2138.669,2140.598,2142.526,2144.455,2146.383,2148.312,2150.24,2152.169,2154.097,2156.026,2157.954,2159.883,2161.811,2163.74,2165.668,2167.596,2169.525,2171.453,2173.382,2175.31,2177.239,2179.167,2181.096,2183.024,2184.953,2186.881,2188.81,2190.738,2192.667,2194.595,2196.523,2198.452,2200.38,2202.309,2204.237,2206.166,2208.094,2210.023,2211.951,2213.88,2215.808,2217.737,2219.665,2221.594,2223.522,2225.45,2227.379,2229.307,2231.236,2233.164,2235.093,2237.021,2238.95,2240.878,2242.807,2244.735,2246.664,2248.592,2250.521,2252.449,2254.377,2256.306,2258.234,2260.163,2262.091,2264.02,2265.948,2267.877,2269.805,2271.734,2273.662,2275.591,2277.519,2279.448,2281.376,2283.304,2285.233,2287.161,2289.09,2291.018,2292.947,2294.875,2296.804,2298.732,2300.661,2302.589,2304.518,2306.446,2308.375,2310.303,2312.231,2314.16,2316.088,2318.017,2319.945,2321.874,2323.802,2325.731,2327.659,2329.588,2331.516,2333.445,2335.373,2337.302,2339.23,2341.158,2343.087,2345.015,2346.944,2348.872,2350.801,2352.729,2354.658,2356.586,2358.515,2360.443,2362.372,2364.3,2366.229,2368.157,2370.085,2372.014,2373.942,2375.871,2377.799,2379.728,2381.656,2383.585,2385.513,2387.442,2389.37,2391.299,2393.227,2395.156,2397.084,2399.012,2400.941,2402.869,2404.798,2406.726,2408.655,2410.583,2412.512,2414.44,2416.369,2418.297,2420.226,2422.154,2424.083,2426.011,2427.939,2429.868,2431.796,2433.725,2435.653,2437.582,2439.51,2441.439,2443.367,2445.296,2447.224,2449.153,2451.081,2453.01,2454.938,2456.866,2458.795,2460.723,2462.652,2464.58,2466.509,2468.437,2470.366,2472.294,2474.223,2476.151,2478.08,2480.008,2481.937,2483.865,2485.793,2487.722,2489.65,2491.579,2493.507,2495.436,2497.364,2499.293,2501.221,2503.15,2505.078,2507.007,2508.935,2510.864,2512.792,2514.72,2516.649,2518.577,2520.506,2522.434,2524.363,2526.291,2528.22,2530.148,2532.077,2534.005,2535.934,2537.862,2539.791,2541.719,2543.647,2545.576,2547.504,2549.433,2551.361,2553.29,2555.218,2557.147,2559.075,2561.004,2562.932,2564.861,2566.789,2568.718,2570.646,2572.574,2574.503,2576.431,2578.36,2580.288,2582.217,2584.145,2586.074,2588.002,2589.931,2591.859,2593.788,2595.716,2597.645,2599.573,2601.501,2603.43,2605.358,2607.287,2609.215,2611.144,2613.072,2615.001,2616.929,2618.858,2620.786,2622.715,2624.643,2626.572,2628.5,2630.428,2632.357,2634.285,2636.214,2638.142,2640.071,2641.999,2643.928,2645.856,2647.785,2649.713,2651.642,2653.57,2655.499,2657.427,2659.355,2661.284,2663.212,2665.141,2667.069,2668.998,2670.926,2672.855,2674.783,2676.712,2678.64,2680.569,2682.497,2684.426,2686.354,2688.282,2690.211,2692.139,2694.068,2695.996,2697.925,2699.853,2701.782,2703.71,2705.639,2707.567,2709.496,2711.424,2713.353,2715.281,2717.209,2719.138,2721.066,2722.995,2724.923,2726.852,2728.78,2730.709,2732.637,2734.566,2736.494,2738.423,2740.351,2742.28,2744.208,2746.136,2748.065,2749.993,2751.922,2753.85,2755.779,2757.707,2759.636,2761.564,2763.493,2765.421,2767.35,2769.278,2771.207,2773.135,2775.063,2776.992,2778.92,2780.849,2782.777,2784.706,2786.634,2788.563,2790.491,2792.42,2794.348,2796.277,2798.205,2800.134,2802.062,2803.99,2805.919,2807.847,2809.776,2811.704,2813.633,2815.561,2817.49,2819.418,2821.347,2823.275,2825.204,2827.132,2829.061,2830.989,2832.917,2834.846,2836.774,2838.703,2840.631,2842.56,2844.488,2846.417,2848.345,2850.274,2852.202,2854.131,2856.059,2857.988,2859.916,2861.844,2863.773,2865.701,2867.63,2869.558,2871.487,2873.415,2875.344,2877.272,2879.201,2881.129,2883.058,2884.986,2886.915,2888.843,2890.771,2892.7,2894.628,2896.557,2898.485,2900.414,2902.342,2904.271,2906.199,2908.128,2910.056,2911.985,2913.913,2915.842,2917.77,2919.698,2921.627,2923.555,2925.484,2927.412,2929.341,2931.269,2933.198,2935.126,2937.055,2938.983,2940.912,2942.84,2944.769,2946.697,2948.625,2950.554,2952.482,2954.411,2956.339,2958.268,2960.196,2962.125,2964.053,2965.982,2967.91,2969.839,2971.767,2973.696,2975.624,2977.552,2979.481,2981.409,2983.338,2985.266,2987.195,2989.123,2991.052,2992.98,2994.909,2996.837,2998.766,3000.694,3002.623,3004.551,3006.479,3008.408,3010.336,3012.265,3014.193,3016.122,3018.05,3019.979,3021.907,3023.836,3025.764,3027.693,3029.621,3031.55,3033.478,3035.406,3037.335,3039.263,3041.192,3043.12,3045.049,3046.977,3048.906,3050.834,3052.763,3054.691,3056.62,3058.548,3060.477,3062.405,3064.333,3066.262,3068.19,3070.119,3072.047,3073.976,3075.904,3077.833,3079.761,3081.69,3083.618,3085.547,3087.475,3089.404,3091.332,3093.26,3095.189,3097.117,3099.046,3100.974,3102.903,3104.831,3106.76,3108.688,3110.617,3112.545,3114.474,3116.402,3118.331,3120.259,3122.188,3124.116,3126.044,3127.973,3129.901,3131.83,3133.758,3135.687,3137.615,3139.544,3141.472,3143.401,3145.329,3147.258,3149.186,3151.115,3153.043,3154.971,3156.9,3158.828,3160.757,3162.685,3164.614,3166.542,3168.471,3170.399,3172.328,3174.256,3176.185,3178.113,3180.042,3181.97,3183.898,3185.827,3187.755,3189.684,3191.612,3193.541,3195.469,3197.398,3199.326,3201.255,3203.183,3205.112,3207.04,3208.969,3210.897,3212.825,3214.754,3216.682,3218.611,3220.539,3222.468,3224.396,3226.325,3228.253,3230.182,3232.11,3234.039,3235.967,3237.896,3239.824,3241.752,3243.681,3245.609,3247.538,3249.466,3251.395,3253.323,3255.252,3257.18,3259.109,3261.037,3262.966,3264.894,3266.823,3268.751,3270.679,3272.608,3274.536,3276.465,3278.393,3280.322,3282.25,3284.179,3286.107,3288.036,3289.964,3291.893,3293.821,3295.75,3297.678,3299.606,3301.535,3303.463,3305.392,3307.32,3309.249,3311.177,3313.106,3315.034,3316.963,3318.891,3320.82,3322.748,3324.677,3326.605,3328.533,3330.462,3332.39,3334.319,3336.247,3338.176,3340.104,3342.033,3343.961,3345.89,3347.818,3349.747,3351.675,3353.604,3355.532,3357.46,3359.389,3361.317,3363.246,3365.174,3367.103,3369.031,3370.96,3372.888,3374.817,3376.745,3378.674,3380.602,3382.531,3384.459,3386.387,3388.316,3390.244,3392.173,3394.101,3396.03,3397.958,3399.887,3401.815,3403.744,3405.672,3407.601,3409.529,3411.458,3413.386,3415.314,3417.243,3419.171,3421.1,3423.028,3424.957,3426.885,3428.814,3430.742,3432.671,3434.599,3436.528,3438.456,3440.385,3442.313,3444.241,3446.17,3448.098,3450.027,3451.955,3453.884,3455.812,3457.741,3459.669,3461.598,3463.526,3465.455,3467.383,3469.312,3471.24,3473.168,3475.097,3477.025,3478.954,3480.882,3482.811,3484.739,3486.668,3488.596,3490.525,3492.453,3494.382,3496.31,3498.239,3500.167,3502.095,3504.024,3505.952,3507.881,3509.809,3511.738,3513.666,3515.595,3517.523,3519.452,3521.38,3523.309,3525.237,3527.166,3529.094,3531.022,3532.951,3534.879,3536.808,3538.736,3540.665,3542.593,3544.522,3546.45,3548.379,3550.307,3552.236,3554.164,3556.093,3558.021,3559.949,3561.878,3563.806,3565.735,3567.663,3569.592,3571.52,3573.449,3575.377,3577.306,3579.234,3581.163,3583.091,3585.02,3586.948,3588.876,3590.805,3592.733,3594.662,3596.59,3598.519,3600.447,3602.376,3604.304,3606.233,3608.161,3610.09,3612.018,3613.947,3615.875,3617.803,3619.732,3621.66,3623.589,3625.517,3627.446,3629.374,3631.303,3633.231,3635.16,3637.088,3639.017,3640.945,3642.874,3644.802,3646.73,3648.659,3650.587,3652.516,3654.444,3656.373,3658.301,3660.23,3662.158,3664.087,3666.015,3667.944,3669.872,3671.801,3673.729,3675.657,3677.586,3679.514,3681.443,3683.371,3685.3,3687.228,3689.157,3691.085,3693.014,3694.942,3696.871,3698.799,3700.728,3702.656,3704.584,3706.513,3708.441,3710.37,3712.298,3714.227,3716.155,3718.084,3720.012,3721.941,3723.869,3725.798,3727.726,3729.655,3731.583,3733.511,3735.44,3737.368,3739.297,3741.225,3743.154,3745.082,3747.011,3748.939,3750.868,3752.796,3754.725,3756.653,3758.582,3760.51,3762.438,3764.367,3766.295,3768.224,3770.152,3772.081,3774.009,3775.938,3777.866,3779.795,3781.723,3783.652,3785.58,3787.509,3789.437,3791.365,3793.294,3795.222,3797.151,3799.079,3801.008,3802.936,3804.865,3806.793,3808.722,3810.65,3812.579,3814.507,3816.436,3818.364,3820.292,3822.221,3824.149,3826.078,3828.006,3829.935,3831.863,3833.792,3835.72,3837.649,3839.577,3841.506,3843.434,3845.363,3847.291,3849.219,3851.148,3853.076,3855.005,3856.933,3858.862,3860.79,3862.719,3864.647,3866.576,3868.504,3870.433,3872.361,3874.29,3876.218,3878.146,3880.075,3882.003,3883.932,3885.86,3887.789,3889.717,3891.646,3893.574,3895.503,3897.431,3899.36,3901.288,3903.217,3905.145,3907.073,3909.002,3910.93,3912.859,3914.787,3916.716,3918.644,3920.573,3922.501,3924.43,3926.358,3928.287,3930.215,3932.144,3934.072,3936.0,3937.929,3939.857,3941.786,3943.714,3945.643,3947.571,3949.5,3951.428,3953.357,3955.285,3957.214,3959.142,3961.071,3962.999,3964.927,3966.856,3968.784,3970.713,3972.641,3974.57,3976.498,3978.427,3980.355,3982.284,3984.212,3986.141,3988.069,3989.998,3991.926,3993.854,3995.783,3997.711,3999.64,4001.568,benzene,polystyrene,gasoline,subset
