Kraken_ID,dicyclopentediene/ mol%,5-ethylidene-2-norbornene/ mol%,dihydrofuran/ mol%,T_max,Front_rate_mm/s,FROMP_worked,CAS,SMILES,Name
11,0,100,0,106.33,2.54,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,0,100,0,95.98,2.62,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,0,100,0,89.37,2.53,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,0,100,10,103.79,1.41,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,0,100,10,126.36,1.43,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,0,100,10,132.51,1.42,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,20,80,0,117.31,1.80,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,20,80,0,95.03,1.87,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,20,80,0,108.20,1.83,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,20,80,10,118.44,1.19,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,20,80,10,99.92,1.43,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,20,80,10,94.45,1.32,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,30,70,0,103.07,1.39,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,30,70,0,102.02,1.20,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,30,70,0,110.35,1.37,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,30,70,10,112.85,1.15,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,30,70,10,107.11,1.12,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,30,70,10,109.76,1.03,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,40,60,0,94.89,1.27,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,40,60,0,110.16,1.23,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,40,60,0,116.54,1.24,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,40,60,10,156.96,0.81,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,40,60,10,162.15,0.95,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,40,60,10,108.11,0.89,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,50,50,0,98.87,1.15,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,50,50,0,106.54,1.07,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,50,50,0,109.61,1.19,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,50,50,10,100.98,0.73,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,50,50,10,106.16,0.77,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,50,50,10,109.53,0.71,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,60,40,0,104.08,0.96,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,60,40,0,92.19,1.01,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,60,40,0,101.42,1.00,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,60,40,10,105.02,0.52,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,60,40,10,106.61,0.61,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,60,40,10,102.90,0.44,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,70,30,0,116.09,0.88,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,70,30,0,88.69,0.83,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,70,30,0,96.17,0.86,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,70,30,10,109.63,0.43,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,70,30,10,116.10,0.40,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,70,30,10,123.79,0.33,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,80,20,0,100.57,0.74,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,80,20,0,87.70,0.73,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,80,20,0,101.23,0.75,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,80,20,10,106.30,0.29,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,80,20,10,108.20,0.35,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,80,20,10,118.97,0.20,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,95,5,0,95.80,0.67,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,95,5,0,98.99,0.75,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,95,5,0,101.28,0.65,TRUE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,95,5,10,114.90,,FALSE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,95,5,10,203.14,,FALSE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
11,95,5,10,189.46,,FALSE,2622-14-2,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Tricyclohexylphosphine
138,0,100,0,78.02,2.05,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,0,100,0,102.08,1.97,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,0,100,0,82.99,2.01,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,0,100,10,34.89,1.27,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,0,100,10,35.36,1.24,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,0,100,10,37.22,1.31,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,20,80,0,53.51,1.49,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,20,80,0,75.11,1.18,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,20,80,0,55.08,1.36,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,20,80,10,35.27,0.98,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,20,80,10,36.21,1.00,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,20,80,10,33.53,1.01,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,30,70,0,26.30,1.14,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,30,70,0,25.22,1.11,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,30,70,0,83.64,1.24,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,30,70,10,100.45,0.78,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,30,70,10,52.55,0.69,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,30,70,10,34.05,0.78,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,40,60,0,26.39,0.98,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,40,60,0,26.87,0.90,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,40,60,0,27.27,0.92,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,40,60,10,86.51,0.67,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,40,60,10,85.95,0.63,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,40,60,10,87.24,0.65,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,50,50,0,33.39,0.77,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,50,50,0,34.02,0.83,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,50,50,0,25.17,,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,50,50,10,55.20,0.59,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,50,50,10,57.30,0.56,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,50,50,10,73.26,0.50,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,60,40,0,35.86,1.15,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,60,40,0,40.29,0.99,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,60,40,0,39.70,0.72,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,60,40,10,76.91,0.58,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,60,40,10,76.67,0.58,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,60,40,10,90.38,0.61,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,70,30,0,70.98,0.49,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,70,30,0,82.88,0.71,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,70,30,0,87.40,0.45,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,70,30,10,80.34,0.26,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,70,30,10,90.58,0.29,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,70,30,10,90.72,0.22,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,80,20,0,85.53,0.42,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,80,20,0,82.35,0.51,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,80,20,0,68.10,0.55,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,80,20,10,87.77,0.17,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,80,20,10,91.00,,FALSE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,80,20,10,64.27,0.19,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,95,5,0,47.36,0.59,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,95,5,0,47.16,0.67,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,95,5,0,80.51,0.62,TRUE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,95,5,10,69.94,,FALSE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,95,5,10,27.78,,FALSE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
138,95,5,10,66.55,,FALSE,4020-99-9,COP(c1ccccc1)c2ccccc2,Diphenylmethoxyphosphine
139,0,100,0,35.40,1.96,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,0,100,0,31.44,1.99,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,0,100,0,24.96,2.01,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,0,100,10,53.25,1.73,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,0,100,10,47.97,2.20,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,0,100,10,47.31,1.63,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,20,80,0,28.09,1.26,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,20,80,0,31.69,1.26,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,20,80,0,29.51,1.21,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,20,80,10,27.55,1.14,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,20,80,10,31.94,1.16,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,20,80,10,24.55,1.16,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,30,70,0,36.11,1.13,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,30,70,0,39.23,1.19,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,30,70,0,33.47,1.13,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,30,70,10,28.07,0.97,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,30,70,10,31.05,0.93,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,40,60,0,98.65,1.06,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,40,60,0,63.17,1.08,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,40,60,0,41.69,1.02,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,40,60,10,32.21,0.87,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,40,60,10,37.29,0.74,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,40,60,10,38.39,,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,50,50,0,26.84,0.93,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,50,50,0,27.37,0.97,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,50,50,0,108.79,0.92,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,50,50,10,29.70,0.67,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,50,50,10,31.18,0.59,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,50,50,10,32.98,0.57,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,60,40,0,45.38,0.78,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,60,40,0,45.85,0.67,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,60,40,0,40.12,0.87,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,60,40,10,30.36,0.43,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,60,40,10,30.30,0.47,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,60,40,10,31.05,0.43,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,70,30,0,50.75,0.64,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,70,30,0,49.93,0.66,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,70,30,0,55.06,0.57,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,70,30,10,75.28,,FALSE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,70,30,10,38.89,0.26,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,70,30,10,33.86,0.32,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,80,20,0,61.32,0.64,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,80,20,0,56.11,0.61,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,80,20,0,58.91,0.62,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,80,20,10,48.01,0.19,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,80,20,10,50.75,0.20,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,80,20,10,48.11,0.17,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,95,5,0,47.39,0.90,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,95,5,0,39.09,,FALSE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,95,5,0,80.97,0.83,TRUE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,95,5,10,71.57,,FALSE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,95,5,10,34.53,,FALSE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
139,95,5,10,25.06,,FALSE,719-80-2,CCOP(c1ccccc1)c2ccccc2,Ethyl diphenylphosphinite
141,0,100,0,109.80,2.58,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,0,100,0,43.30,3.17,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,0,100,0,97.65,2.55,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,0,100,10,120.94,1.68,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,0,100,10,116.10,1.42,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,0,100,10,119.45,1.79,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,20,80,0,101.63,2.24,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,20,80,0,114.67,2.11,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,20,80,0,117.66,1.93,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,20,80,10,120.97,1.35,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,20,80,10,108.09,1.25,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,20,80,10,121.27,0.70,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,30,70,0,108.99,1.95,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,30,70,0,116.50,1.53,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,30,70,0,110.68,0.82,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,30,70,10,111.58,1.05,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,30,70,10,110.73,1.24,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,30,70,10,122.98,1.11,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,40,60,0,64.67,1.66,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,40,60,0,112.18,1.54,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,40,60,0,88.80,1.56,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,40,60,10,102.03,0.89,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,40,60,10,109.73,1.04,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,40,60,10,108.11,1.03,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,50,50,0,121.51,1.32,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,50,50,0,74.65,1.40,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,50,50,0,108.87,1.10,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,50,50,10,105.27,0.75,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,50,50,10,111.40,0.71,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,50,50,10,101.17,0.76,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,60,40,0,107.73,0.94,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,60,40,0,117.31,1.29,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,60,40,0,114.46,1.12,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,60,40,10,111.29,0.58,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,60,40,10,120.63,0.66,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,60,40,10,93.53,0.60,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,70,30,0,77.61,1.25,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,70,30,0,68.18,0.91,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,70,30,0,113.95,0.83,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,70,30,10,118.53,0.73,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,70,30,10,113.14,0.36,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,70,30,10,116.38,0.49,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,80,20,0,44.04,0.98,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,80,20,0,88.69,0.67,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,80,20,0,96.34,1.03,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,80,20,10,107.16,0.38,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
141,80,20,10,102.94,0.50,TRUE,13360-92-4,c1(P(c2ccccc2)Oc3ccccc3)ccccc1,Phenoxydiphenylphosphine
